transaction_id,transaction_date,customer_id,product_id,quantity
TRANS001601,2024-02-22,CUST0020,PROD001,4.0
TRANS001602,2024-03-24,CUST0906,PROD034,2.0
TRANS001603,2024-03-01,CUST0536,PROD015,1.0
TRANS001604,2024-03-02,CUST0227,PROD044,3.0
TRANS001605,2024-03-24,CUST0154,PROD014,2.0
TRANS001606,,CUST0805,PROD029,3.0
TRANS001607,2024-02-06,CUST0742,PROD034,1.0
TRANS001608,2024-02-11,CUST0469,PROD018,4.0
TRANS001609,2024-02-06,CUST0822,PROD007,3.0
TRANS001610,2024-03-23,CUST1000,PROD029,1.0
TRANS001611,2024-01-08,CUST0871,PROD031,1.0
TRANS001612,2024-01-12,CUST0405,PROD025,4.0
TRANS001613,2024-03-24,CUST0202,PROD038,4.0
TRANS001614,2024-03-14,CUST0038,PROD014,1.0
TRANS001615,2024-01-30,CUST0942,PROD008,1.0
TRANS001616,2024-03-09,CUST0772,PROD027,3.0
TRANS001617,2024-01-05,CUST0188,PROD002,1.0
TRANS001618,2024-01-23,CUST0057,PROD017,1.0
TRANS001619,2024-02-23,CUST0941,PROD037,3.0
TRANS001620,2024-01-23,CUST0020,PROD014,2.0
TRANS001621,2024-01-05,CUST0273,PROD025,3.0
TRANS001622,2024-02-20,CUST0119,PROD030,3.0
TRANS001623,2024-03-04,CUST0583,PROD029,4.0
TRANS001624,2024-01-24,CUST0516,PROD020,3.0
TRANS001625,2024-02-07,CUST0221,PROD021,1.0
TRANS001626,2024-01-05,CUST0526,PROD022,1.0
TRANS001627,2024-01-02,CUST0515,PROD035,1.0
TRANS001628,2024-02-08,CUST0728,PROD037,2.0
TRANS001629,2024-03-13,CUST0741,PROD016,1.0
TRANS001630,2024-03-18,CUST0336,PROD050,2.0
TRANS001631,2024-01-14,CUST0698,PROD049,1.0
TRANS001632,2024-02-12,CUST0055,PROD043,3.0
TRANS001633,2024-02-06,CUST0500,PROD017,4.0
TRANS001634,2024-02-28,CUST0900,PROD016,1.0
TRANS001635,2024-03-23,CUST0888,PROD002,2.0
TRANS001636,2024-03-10,CUST0766,PROD004,2.0
TRANS001637,2024-03-08,CUST0536,PROD021,4.0
TRANS001638,2024-03-04,CUST0162,PROD039,1.0
TRANS001639,2024-01-18,CUST0670,PROD034,3.0
TRANS001640,2024-03-05,CUST0594,PROD030,1.0
TRANS001641,2024-02-29,CUST0915,PROD006,1.0
TRANS001642,2024-02-04,CUST0159,PROD017,4.0
TRANS001643,2024-01-25,CUST0188,PROD039,1.0
TRANS001644,2024-01-15,CUST0060,PROD025,3.0
TRANS001645,2024-02-12,CUST0915,PROD005,2.0
TRANS001646,2024-01-21,CUST0817,PROD005,4.0
TRANS001647,2024-02-28,CUST0319,PROD020,3.0
TRANS001648,2024-03-23,CUST0878,PROD016,2.0
TRANS001649,2024-02-02,CUST0211,PROD041,4.0
TRANS001650,2024-01-24,CUST0406,PROD037,
TRANS001651,2024-01-02,CUST0664,PROD040,2.0
TRANS001652,2024-02-13,CUST0109,PROD009,2.0
TRANS001653,2024-02-07,CUST0076,PROD005,3.0
TRANS001654,2024-03-13,CUST0542,PROD042,1.0
TRANS001655,2024-03-27,CUST0314,PROD002,1.0
TRANS001656,2024-01-25,CUST0998,PROD009,1.0
TRANS001657,2024-01-23,CUST0117,PROD043,1.0
TRANS001658,2024-03-19,CUST0927,PROD036,1.0
TRANS001659,2024-03-22,CUST0868,PROD022,3.0
TRANS001660,2024-02-21,CUST0704,PROD022,4.0
TRANS001661,2024-02-24,CUST0019,PROD022,3.0
TRANS001662,2024-03-06,CUST0432,PROD034,3.0
TRANS001663,2024-02-11,CUST0685,PROD029,3.0
TRANS001664,2024-01-12,CUST0740,PROD038,4.0
TRANS001665,2024-02-21,CUST0350,PROD046,3.0
TRANS001666,2024-03-26,CUST0183,PROD033,3.0
TRANS001667,2024-01-13,CUST0113,PROD018,4.0
TRANS001668,2024-01-24,CUST0183,PROD007,3.0
TRANS001669,2024-01-18,CUST0481,PROD001,1.0
TRANS001670,2024-03-02,CUST0146,PROD033,2.0
TRANS001671,2024-02-11,CUST0831,PROD001,3.0
TRANS001672,2024-02-01,CUST0628,PROD024,2.0
TRANS001673,2024-01-01,CUST0113,PROD004,3.0
TRANS001674,2024-02-03,CUST0763,PROD004,3.0
TRANS001675,2024-02-19,CUST0476,PROD018,1.0
TRANS001676,2024-01-31,CUST0763,PROD027,4.0
TRANS001677,2024-02-27,CUST0303,PROD043,2.0
TRANS001678,2024-02-04,CUST0971,PROD032,4.0
TRANS001679,2024-02-12,CUST0825,PROD033,1.0
TRANS001680,2024-02-08,CUST0118,PROD028,1.0
TRANS001681,2024-03-15,CUST0813,PROD042,2.0
TRANS001682,2024-03-14,CUST0161,PROD041,4.0
TRANS001683,2024-01-02,CUST0401,PROD036,1.0
TRANS001684,2024-02-03,CUST0198,PROD006,3.0
TRANS001685,2024-03-24,CUST0260,PROD016,3.0
TRANS001686,2024-02-16,CUST0660,PROD034,3.0
TRANS001687,2024-03-29,CUST0752,PROD023,4.0
TRANS001688,2024-01-31,CUST0047,PROD050,3.0
TRANS001689,2024-01-08,CUST0987,PROD042,3.0
TRANS001690,2024-03-26,CUST0399,PROD024,1.0
TRANS001691,2024-01-16,CUST0710,PROD049,1.0
TRANS001692,2024-02-29,CUST0559,PROD013,3.0
TRANS001693,2024-02-09,CUST0078,PROD018,3.0
TRANS001694,2024-01-21,CUST0124,PROD013,1.0
TRANS001695,2024-02-21,CUST0075,PROD049,2.0
TRANS001696,2024-03-28,CUST0871,PROD037,4.0
TRANS001697,2024-03-05,CUST0137,PROD043,4.0
TRANS001698,2024-03-31,CUST0602,PROD039,1.0
TRANS001699,2024-02-09,CUST0400,PROD042,4.0
TRANS001700,2024-03-29,CUST0837,PROD017,1.0
TRANS001701,2024-01-16,CUST0505,PROD015,1.0
TRANS001702,2024-03-22,CUST0500,PROD018,1.0
TRANS001703,2024-02-07,CUST0573,PROD023,1.0
TRANS001704,2024-02-17,CUST0138,PROD030,2.0
TRANS001705,2024-03-19,CUST0050,PROD034,3.0
TRANS001706,2024-01-29,CUST0771,PROD004,3.0
TRANS001707,2024-01-29,CUST0973,PROD003,2.0
TRANS001708,2024-01-18,CUST0619,PROD007,4.0
TRANS001709,2024-03-02,CUST0625,PROD018,4.0
TRANS001710,2024-01-20,CUST0862,PROD042,3.0
TRANS001711,2024-02-28,CUST0254,PROD007,4.0
TRANS001712,2024-03-18,CUST0630,PROD040,3.0
TRANS001713,2024-02-17,CUST0710,PROD006,3.0
TRANS001714,2024-02-23,CUST0849,PROD022,2.0
TRANS001715,2024-03-30,CUST0877,PROD001,4.0
TRANS001716,2024-03-11,CUST0563,PROD004,2.0
TRANS001717,2024-03-01,CUST0757,PROD046,3.0
TRANS001718,2024-03-09,CUST0915,PROD049,3.0
TRANS001719,2024-03-26,CUST0426,PROD050,3.0
TRANS001720,2024-01-28,CUST0547,PROD043,1.0
TRANS001721,2024-02-01,CUST0302,PROD029,1.0
TRANS001722,2024-03-28,CUST0922,PROD021,1.0
TRANS001723,2024-03-17,CUST0581,PROD026,2.0
TRANS001724,2024-01-11,CUST0349,PROD014,3.0
TRANS001725,2024-03-08,CUST0832,PROD009,4.0
TRANS001726,2024-02-27,CUST0933,PROD047,2.0
TRANS001727,2024-03-08,CUST0980,PROD012,2.0
TRANS001728,2024-03-31,CUST0049,PROD042,2.0
TRANS001729,2024-02-16,CUST0917,PROD006,4.0
TRANS001730,2024-01-10,CUST0074,PROD020,3.0
TRANS001731,2024-03-13,CUST0704,PROD024,1.0
TRANS001732,2024-01-15,CUST0261,PROD027,3.0
TRANS001733,2024-01-08,CUST0356,PROD038,3.0
TRANS001734,2024-03-11,CUST0582,PROD008,2.0
TRANS001735,2024-03-05,CUST0602,PROD001,2.0
TRANS001736,2024-01-26,CUST0260,PROD049,2.0
TRANS001737,2024-03-14,CUST0638,PROD049,1.0
TRANS001738,2024-03-09,CUST0743,PROD024,1.0
TRANS001739,2024-01-20,CUST0295,PROD047,1.0
TRANS001740,2024-01-22,CUST0931,PROD007,3.0
TRANS001741,2024-02-11,CUST0641,PROD019,2.0
TRANS001742,2024-03-07,CUST0792,PROD022,4.0
TRANS001743,2024-02-26,CUST0313,PROD035,3.0
TRANS001744,2024-01-15,CUST0612,PROD030,1.0
TRANS001745,2024-03-28,CUST0838,PROD029,4.0
TRANS001746,2024-01-27,CUST0809,PROD022,4.0
TRANS001747,2024-03-15,CUST0182,PROD011,2.0
TRANS001748,2024-03-03,CUST0686,PROD020,4.0
TRANS001749,2024-01-12,CUST0828,PROD029,1.0
TRANS001750,2024-03-06,CUST0364,PROD041,2.0
TRANS001751,2024-02-27,CUST0188,PROD042,4.0
TRANS001752,2024-01-08,CUST0569,PROD034,2.0
TRANS001753,2024-02-28,CUST0543,PROD001,
TRANS001754,2024-01-17,CUST0596,PROD031,3.0
TRANS001755,2024-03-06,CUST0664,PROD030,3.0
TRANS001756,2024-02-23,CUST0985,PROD048,1.0
TRANS001757,2024-02-28,CUST0548,PROD018,3.0
TRANS001758,2024-03-13,CUST0725,PROD017,3.0
TRANS001759,2024-01-08,CUST0926,PROD038,3.0
TRANS001760,2024-03-12,CUST0408,PROD014,4.0
TRANS001761,2024-02-29,CUST0876,PROD023,4.0
TRANS001762,2024-03-27,CUST0618,PROD025,2.0
TRANS001763,2024-02-09,CUST0414,PROD015,4.0
TRANS001764,2024-01-03,CUST0342,PROD046,3.0
TRANS001765,2024-02-20,CUST0220,PROD022,4.0
TRANS001766,2024-02-02,CUST0903,PROD003,1.0
TRANS001767,2024-01-01,CUST0163,PROD019,2.0
TRANS001768,2024-01-28,CUST0951,PROD044,2.0
TRANS001769,,CUST0220,PROD034,4.0
TRANS001770,2024-01-10,CUST0270,PROD035,3.0
TRANS001771,2024-01-06,CUST0632,PROD050,2.0
TRANS001772,2024-02-24,CUST0906,PROD001,1.0
TRANS001773,2024-02-14,CUST0848,PROD021,1.0
TRANS001774,2024-03-30,CUST0400,PROD029,2.0
TRANS001775,2024-01-09,CUST0182,PROD006,3.0
TRANS001776,2024-03-10,CUST0991,PROD037,3.0
TRANS001777,2024-01-08,CUST0618,PROD001,4.0
TRANS001778,2024-01-09,CUST0729,PROD001,4.0
TRANS001779,2024-03-01,CUST0205,PROD027,2.0
TRANS001780,2024-01-05,CUST0582,PROD021,4.0
TRANS001781,2024-02-06,CUST0556,PROD016,4.0
TRANS001782,2024-02-22,CUST0841,PROD044,4.0
TRANS001783,2024-01-24,CUST0813,PROD040,1.0
TRANS001784,2024-01-18,CUST0228,PROD026,4.0
TRANS001785,2024-03-23,CUST0696,PROD016,2.0
TRANS001786,2024-03-23,CUST0619,PROD028,3.0
TRANS001787,2024-02-23,CUST0596,PROD001,4.0
TRANS001788,2024-02-17,CUST0850,PROD036,3.0
TRANS001789,2024-02-18,CUST0250,PROD010,4.0
TRANS001790,2024-02-27,CUST0875,PROD043,2.0
TRANS001791,2024-02-18,CUST0441,PROD017,1.0
TRANS001792,2024-02-18,CUST0533,PROD023,2.0
TRANS001793,2024-01-11,CUST0196,PROD007,1.0
TRANS001794,2024-03-28,CUST0690,PROD044,4.0
TRANS001795,2024-03-25,CUST0929,PROD007,4.0
TRANS001796,2024-03-10,CUST0987,PROD044,1.0
TRANS001797,2024-01-18,CUST0519,PROD015,2.0
TRANS001798,2024-03-24,CUST0070,PROD034,2.0
TRANS001799,2024-02-14,CUST0639,PROD046,1.0
TRANS001800,2024-01-16,CUST0399,PROD045,4.0
TRANS001801,2024-01-23,CUST0978,PROD004,1.0
TRANS001802,2024-03-09,CUST0672,PROD014,4.0
TRANS001803,2024-02-20,CUST0760,PROD014,1.0
TRANS001804,2024-03-08,CUST0203,PROD016,4.0
TRANS001805,2024-01-17,CUST0148,PROD007,1.0
TRANS001806,2024-01-29,CUST0472,PROD032,3.0
TRANS001807,2024-01-01,CUST0655,PROD019,4.0
TRANS001808,2024-01-03,CUST0944,PROD002,2.0
TRANS001809,2024-02-08,CUST0199,PROD010,1.0
TRANS001810,2024-02-29,CUST0917,PROD050,2.0
TRANS001811,2024-03-27,CUST0426,PROD017,1.0
TRANS001812,2024-03-10,CUST0666,PROD037,2.0
TRANS001813,2024-02-24,CUST0492,PROD012,2.0
TRANS001814,2024-03-09,CUST0888,PROD006,1.0
TRANS001815,2024-02-18,CUST0896,PROD022,1.0
TRANS001816,2024-01-30,CUST0142,PROD032,
TRANS001817,2024-02-01,CUST0313,PROD041,2.0
TRANS001818,2024-02-28,CUST0165,PROD020,2.0
TRANS001819,2024-02-14,CUST0314,PROD001,4.0
TRANS001820,2024-01-20,CUST0021,PROD047,4.0
TRANS001821,2024-02-05,CUST0082,PROD006,3.0
TRANS001822,2024-01-25,CUST0581,PROD019,4.0
TRANS001823,2024-01-15,CUST0131,PROD018,4.0
TRANS001824,2024-01-05,CUST0599,PROD006,1.0
TRANS001825,2024-03-25,CUST0730,PROD045,3.0
TRANS001826,2024-02-23,CUST0933,PROD033,3.0
TRANS001827,2024-03-19,CUST0984,PROD023,4.0
TRANS001828,2024-01-03,CUST0305,PROD023,1.0
TRANS001829,2024-01-31,CUST0915,PROD026,1.0
TRANS001830,2024-01-27,CUST0371,PROD013,3.0
TRANS001831,2024-01-09,CUST0857,PROD007,1.0
TRANS001832,2024-01-13,CUST0853,PROD015,2.0
TRANS001833,2024-03-17,CUST0384,PROD044,4.0
TRANS001834,2024-01-05,CUST0908,PROD027,2.0
TRANS001835,2024-02-27,CUST0445,PROD026,3.0
TRANS001836,2024-03-17,CUST0425,PROD033,3.0
TRANS001837,2024-03-27,CUST0161,PROD015,1.0
TRANS001838,2024-03-31,CUST0178,PROD036,1.0
TRANS001839,2024-01-07,CUST0629,PROD045,3.0
TRANS001840,2024-02-01,CUST0708,PROD027,3.0
TRANS001841,2024-01-06,CUST0895,PROD005,2.0
TRANS001842,2024-02-21,CUST0490,PROD002,2.0
TRANS001843,2024-02-26,CUST0327,PROD033,1.0
TRANS001844,2024-01-30,CUST0598,PROD016,2.0
TRANS001845,2024-03-10,CUST0289,PROD023,1.0
TRANS001846,2024-01-28,CUST0593,PROD038,1.0
TRANS001847,2024-01-08,CUST0664,PROD016,4.0
TRANS001848,2024-01-18,CUST0573,PROD014,1.0
TRANS001849,2024-03-05,CUST0573,PROD029,2.0
TRANS001850,2024-02-07,CUST0354,PROD026,3.0
TRANS001851,2024-01-30,CUST0028,PROD035,3.0
TRANS001852,2024-03-14,CUST0954,PROD015,2.0
TRANS001853,2024-02-10,CUST0043,PROD003,3.0
TRANS001854,2024-03-14,CUST0681,PROD023,1.0
TRANS001855,2024-03-17,CUST0423,PROD029,3.0
TRANS001856,2024-03-27,CUST0598,PROD034,2.0
TRANS001857,2024-02-11,CUST0177,PROD033,3.0
TRANS001858,2024-01-31,CUST0529,PROD041,1.0
TRANS001859,2024-02-08,CUST0610,PROD041,1.0
TRANS001860,2024-01-19,CUST0966,PROD023,2.0
TRANS001861,2024-03-25,CUST0494,PROD007,2.0
TRANS001862,2024-03-07,CUST0198,PROD003,2.0
TRANS001863,2024-01-29,CUST0610,PROD032,4.0
TRANS001864,2024-02-22,CUST0577,PROD031,4.0
TRANS001865,2024-02-08,CUST0842,PROD018,1.0
TRANS001866,2024-02-05,CUST0853,PROD043,189.0
TRANS001867,2024-01-08,CUST0517,PROD007,4.0
TRANS001868,2024-03-12,CUST0514,PROD041,3.0
TRANS001869,2024-03-16,CUST0022,PROD001,4.0
TRANS001870,2024-01-23,CUST0112,PROD014,3.0
TRANS001871,2024-03-21,CUST0057,PROD032,
TRANS001872,,CUST0066,PROD006,3.0
TRANS001873,2024-02-24,CUST0842,PROD039,3.0
TRANS001874,2024-03-12,CUST0098,PROD010,2.0
TRANS001875,2024-03-04,CUST0144,PROD007,2.0
TRANS001876,2024-01-07,CUST0880,PROD026,1.0
TRANS001877,2024-02-14,CUST0435,PROD034,1.0
TRANS001878,2024-03-23,CUST0637,PROD030,1.0
TRANS001879,2024-03-26,CUST0679,PROD036,1.0
TRANS001880,2024-02-18,CUST0086,PROD021,3.0
TRANS001881,2024-03-08,CUST0588,PROD017,3.0
TRANS001882,2024-02-10,CUST0344,PROD033,1.0
TRANS001883,2024-03-30,CUST0936,PROD010,4.0
TRANS001884,2024-02-23,CUST0294,PROD047,1.0
TRANS001885,2024-02-22,CUST0956,PROD042,4.0
TRANS001886,2024-01-20,CUST0571,PROD012,2.0
TRANS001887,2024-02-08,CUST0650,PROD016,3.0
TRANS001888,2024-02-18,CUST0611,PROD041,3.0
TRANS001889,2024-01-24,CUST0704,PROD032,4.0
TRANS001890,2024-03-09,CUST0243,PROD015,1.0
TRANS001891,2024-03-01,CUST0831,PROD027,3.0
TRANS001892,2024-01-31,CUST0561,PROD028,4.0
TRANS001893,2024-01-29,CUST0960,PROD017,2.0
TRANS001894,2024-02-08,CUST0032,PROD046,2.0
TRANS001895,2024-03-31,CUST0391,PROD050,3.0
TRANS001896,2024-01-19,CUST0277,PROD002,1.0
TRANS001897,2024-02-29,CUST0532,PROD036,4.0
TRANS001898,2024-01-08,CUST0154,PROD050,3.0
TRANS001899,2024-03-12,CUST0383,PROD007,2.0
TRANS001900,2024-02-22,CUST0068,PROD013,1.0
TRANS001901,2024-02-23,CUST0878,PROD015,4.0
TRANS001902,2024-03-12,CUST0884,PROD025,3.0
TRANS001903,2024-03-08,CUST0214,PROD023,4.0
TRANS001904,2024-01-18,CUST0655,PROD022,1.0
TRANS001905,2024-02-19,CUST0376,PROD026,1.0
TRANS001906,2024-02-01,CUST0744,PROD033,2.0
TRANS001907,2024-02-02,CUST0213,PROD011,1.0
TRANS001908,2024-01-27,CUST0079,PROD010,3.0
TRANS001909,2024-02-12,CUST0726,PROD025,4.0
TRANS001910,2024-03-23,CUST0628,PROD037,1.0
TRANS001911,2024-01-11,CUST0604,PROD048,1.0
TRANS001912,2024-02-27,CUST0782,PROD043,3.0
TRANS001913,2024-02-17,CUST0923,PROD038,4.0
TRANS001914,2024-01-12,CUST0381,PROD041,4.0
TRANS001915,2024-03-09,CUST0680,PROD045,2.0
TRANS001916,2024-01-25,CUST0058,PROD024,2.0
TRANS001917,2024-01-07,CUST0796,PROD040,4.0
TRANS001918,2024-02-04,CUST0026,PROD046,3.0
TRANS001919,2024-02-18,CUST0881,PROD033,3.0
TRANS001920,2024-03-27,CUST0447,PROD017,2.0
TRANS001921,2024-03-18,CUST0066,PROD024,1.0
TRANS001922,2024-03-18,CUST0921,PROD037,3.0
TRANS001923,2024-01-06,CUST0760,PROD002,1.0
TRANS001924,2024-01-10,CUST0254,PROD032,3.0
TRANS001925,2024-01-25,CUST0899,PROD024,4.0
TRANS001926,2024-03-16,CUST0968,PROD009,2.0
TRANS001927,2024-03-26,CUST0044,PROD004,1.0
TRANS001928,2024-03-12,CUST0097,PROD017,1.0
TRANS001929,2024-01-28,CUST0554,PROD017,4.0
TRANS001930,2024-03-02,CUST0227,PROD050,3.0
TRANS001931,2024-01-27,CUST0774,PROD048,1.0
TRANS001932,2024-02-12,CUST0679,PROD030,3.0
TRANS001933,2024-02-08,CUST0436,PROD040,4.0
TRANS001934,2024-01-02,CUST0791,PROD011,2.0
TRANS001935,2024-01-28,CUST0601,PROD021,1.0
TRANS001936,2024-01-25,CUST0379,PROD021,3.0
TRANS001937,2024-01-16,CUST0178,PROD018,1.0
TRANS001938,2024-03-02,CUST0427,PROD029,3.0
TRANS001939,2024-02-01,CUST0915,PROD024,3.0
TRANS001940,2024-03-30,CUST0709,PROD010,3.0
TRANS001941,2024-03-18,CUST0307,PROD045,4.0
TRANS001942,2024-03-31,CUST0779,PROD017,2.0
TRANS001943,2024-01-27,CUST0504,PROD018,1.0
TRANS001944,2024-02-20,CUST0268,PROD042,2.0
TRANS001945,2024-01-31,CUST0586,PROD048,3.0
TRANS001946,2024-03-11,CUST0008,PROD020,3.0
TRANS001947,2024-02-11,CUST0920,PROD037,2.0
TRANS001948,2024-02-06,CUST0508,PROD045,2.0
TRANS001949,2024-02-18,CUST0476,PROD018,1.0
TRANS001950,2024-02-29,CUST0297,PROD017,3.0
TRANS001951,2024-03-09,CUST0164,PROD009,2.0
TRANS001952,2024-03-24,CUST0485,PROD014,4.0
TRANS001953,2024-02-15,CUST0597,PROD049,3.0
TRANS001954,2024-02-09,CUST0072,PROD029,3.0
TRANS001955,2024-02-03,CUST0567,PROD031,1.0
TRANS001956,2024-02-16,CUST0905,PROD004,4.0
TRANS001957,2024-03-06,CUST0559,PROD018,1.0
TRANS001958,2024-03-04,CUST0911,PROD020,4.0
TRANS001959,2024-02-29,CUST0944,PROD047,1.0
TRANS001960,2024-01-13,CUST0238,PROD043,4.0
TRANS001961,2024-03-01,CUST0104,PROD044,4.0
TRANS001962,2024-02-10,CUST0210,PROD009,4.0
TRANS001963,2024-01-27,CUST0554,PROD013,2.0
TRANS001964,2024-02-17,CUST0828,PROD015,3.0
TRANS001965,2024-02-10,CUST0468,PROD027,4.0
TRANS001966,2024-02-22,CUST0454,PROD015,2.0
TRANS001967,2024-01-06,CUST0268,PROD028,2.0
TRANS001968,2024-03-13,CUST0386,PROD037,1.0
TRANS001969,2024-01-29,CUST0775,PROD019,3.0
TRANS001970,2024-01-19,CUST0848,PROD026,3.0
TRANS001971,2024-01-03,CUST0387,PROD026,1.0
TRANS001972,2024-02-03,CUST0877,PROD025,3.0
TRANS001973,2024-03-11,CUST0259,PROD026,1.0
TRANS001974,2024-03-15,CUST0283,PROD026,2.0
TRANS001975,2024-03-15,CUST0626,PROD046,2.0
TRANS001976,2024-02-23,CUST0875,PROD028,4.0
TRANS001977,2024-02-07,CUST0040,PROD049,1.0
TRANS001978,2024-01-20,CUST0486,PROD018,2.0
TRANS001979,2024-01-26,CUST0929,PROD032,2.0
TRANS001980,2024-02-12,CUST0220,PROD003,1.0
TRANS001981,2024-01-30,CUST0129,PROD002,2.0
TRANS001982,2024-02-18,CUST0520,PROD033,3.0
TRANS001983,2024-03-13,CUST0613,PROD042,2.0
TRANS001984,2024-02-01,CUST0928,PROD019,1.0
TRANS001985,2024-03-04,CUST0892,PROD017,3.0
TRANS001986,2024-03-11,CUST0688,PROD044,3.0
TRANS001987,2024-03-24,CUST0619,PROD033,2.0
TRANS001988,2024-03-28,CUST0613,PROD012,4.0
TRANS001989,2024-02-13,CUST0260,PROD049,3.0
TRANS001990,2024-02-02,CUST0990,PROD003,1.0
TRANS001991,2024-03-03,CUST0966,PROD043,4.0
TRANS001992,2024-03-23,CUST0366,PROD049,4.0
TRANS001993,2024-03-03,CUST0758,PROD026,3.0
TRANS001994,2024-02-28,CUST0787,PROD035,2.0
TRANS001995,2024-01-22,CUST0544,PROD008,4.0
TRANS001996,2024-02-15,CUST0649,PROD036,2.0
TRANS001997,2024-01-22,CUST0524,PROD007,3.0
TRANS001998,2024-01-18,CUST0907,PROD046,1.0
TRANS001999,2024-03-10,CUST0814,PROD046,4.0
TRANS002000,2024-03-03,CUST0887,PROD036,1.0
TRANS002001,2024-01-24,CUST0016,PROD016,2.0
TRANS002002,2024-03-10,CUST0129,PROD024,2.0
TRANS002003,2024-03-23,CUST0575,PROD001,1.0
TRANS002004,2024-01-08,CUST0109,PROD049,3.0
TRANS002005,2024-03-08,CUST0887,PROD025,3.0
TRANS002006,2024-01-05,CUST0533,PROD010,4.0
TRANS002007,2024-01-10,CUST0670,PROD016,4.0
TRANS002008,2024-03-26,CUST0269,PROD016,3.0
TRANS002009,2024-01-07,CUST0162,PROD008,3.0
TRANS002010,2024-01-01,CUST0260,PROD029,1.0
TRANS002011,2024-02-22,CUST0924,PROD039,2.0
TRANS002012,2024-01-18,CUST0102,PROD028,2.0
TRANS002013,2024-03-21,CUST0506,PROD006,4.0
TRANS002014,2024-01-30,CUST0735,PROD016,3.0
TRANS002015,2024-01-09,CUST0571,PROD020,1.0
TRANS002016,2024-03-31,CUST0247,PROD016,4.0
TRANS002017,2024-01-20,CUST0640,PROD007,1.0
TRANS002018,2024-01-02,CUST0795,PROD041,3.0
TRANS002019,2024-01-28,CUST0837,PROD014,3.0
TRANS002020,2024-03-05,CUST0537,PROD043,3.0
TRANS002021,2024-02-28,CUST0131,PROD026,2.0
TRANS002022,2024-02-17,CUST0353,PROD026,3.0
TRANS002023,2024-01-08,CUST0196,PROD014,4.0
TRANS002024,2024-03-20,CUST0793,PROD007,2.0
TRANS002025,2024-03-22,CUST0916,PROD033,1.0
TRANS002026,2024-03-26,CUST0930,PROD026,4.0
TRANS002027,2024-03-19,CUST0666,PROD045,4.0
TRANS002028,2024-03-02,CUST0382,PROD020,1.0
TRANS002029,2024-03-25,CUST0645,PROD003,2.0
TRANS002030,2024-03-03,CUST0227,PROD004,4.0
TRANS002031,2024-01-03,CUST0701,PROD026,4.0
TRANS002032,2024-01-01,CUST0476,PROD011,4.0
TRANS002033,2024-03-09,CUST0477,PROD002,2.0
TRANS002034,2024-03-11,CUST0265,PROD014,2.0
TRANS002035,2024-02-22,CUST0372,PROD044,2.0
TRANS002036,2024-01-02,CUST0486,PROD030,4.0
TRANS002037,2024-01-03,CUST0434,PROD049,3.0
TRANS002038,2024-03-08,CUST0646,PROD012,1.0
TRANS002039,2024-02-05,CUST0211,PROD026,3.0
TRANS002040,2024-03-09,CUST0572,PROD044,2.0
TRANS002041,2024-02-06,CUST0940,PROD033,4.0
TRANS002042,2024-01-03,CUST0377,PROD013,4.0
TRANS002043,2024-03-05,CUST0395,PROD014,3.0
TRANS002044,2024-03-30,CUST0450,PROD024,3.0
TRANS002045,2024-03-27,CUST0943,PROD034,1.0
TRANS002046,2024-02-25,CUST0364,PROD044,4.0
TRANS002047,2024-01-23,CUST0876,PROD026,3.0
TRANS002048,2024-01-14,CUST0457,PROD021,1.0
TRANS002049,2024-01-13,CUST0725,PROD028,2.0
TRANS002050,2024-03-08,CUST0728,PROD048,3.0
TRANS002051,2024-01-20,CUST0226,PROD036,2.0
TRANS002052,2024-01-31,CUST0982,PROD040,1.0
TRANS002053,2024-01-25,CUST0131,PROD002,2.0
TRANS002054,2024-03-20,CUST0588,PROD042,4.0
TRANS002055,2024-03-08,CUST0476,PROD009,4.0
TRANS002056,2024-02-02,CUST0798,PROD023,2.0
TRANS002057,2024-02-15,CUST0986,PROD015,4.0
TRANS002058,2024-02-04,CUST0277,PROD013,1.0
TRANS002059,2024-02-20,CUST0156,PROD023,4.0
TRANS002060,2024-01-11,CUST0760,PROD017,2.0
TRANS002061,2024-02-17,CUST0218,PROD048,2.0
TRANS002062,2024-02-21,CUST0190,PROD002,2.0
TRANS002063,2024-02-28,CUST0417,PROD020,3.0
TRANS002064,2024-03-13,CUST0981,PROD020,2.0
TRANS002065,2024-02-01,CUST0675,PROD046,1.0
TRANS002066,2024-03-30,CUST0692,PROD003,
TRANS002067,2024-01-29,CUST0546,PROD012,4.0
TRANS002068,2024-02-08,CUST0041,PROD040,3.0
TRANS002069,2024-03-28,CUST0307,PROD002,3.0
TRANS002070,2024-01-11,CUST0943,PROD036,1.0
TRANS002071,2024-03-24,CUST0338,PROD014,2.0
TRANS002072,2024-03-24,CUST0314,PROD016,3.0
TRANS002073,2024-01-05,CUST0075,PROD019,4.0
TRANS002074,2024-01-12,CUST0953,PROD034,3.0
TRANS002075,2024-02-21,CUST0279,PROD044,3.0
TRANS002076,2024-02-18,CUST0176,PROD046,
TRANS002077,2024-02-18,CUST0896,PROD006,3.0
TRANS002078,2024-03-11,CUST0662,PROD013,1.0
TRANS002079,2024-03-01,CUST0273,PROD036,4.0
TRANS002080,2024-01-08,CUST0837,PROD022,2.0
TRANS002081,2024-03-22,CUST0620,PROD018,4.0
TRANS002082,2024-01-02,CUST0651,PROD012,1.0
TRANS002083,2024-03-30,CUST0862,PROD030,1.0
